CustomerKey,Full Name,MaritalStatus,Gender,YearlyIncome,TotalChildren,TotalChildren,KidsAtHome,EnglishOccupation,DateFirstPurchase,BirthDate,EducationLevel,DateFirstPurchase,Customer City
21715,Jonathan Ross,M,Male,80000,5,5,0,Skilled Manual,12/02/2023,09/05/1969,Graduate Degree,12/02/2023,Walla Walla
21716,Gerald Sara,M,Male,80000,4,4,0,Skilled Manual,09/09/2023,30/08/1963,Graduate Degree,09/09/2023,Burien
21717,Angel King,M,Male,40000,2,2,0,Clerical,28/01/2024,06/01/1976,Partial College,28/01/2024,Torrance
21718,Devin Roberts,S,Male,60000,4,4,0,Skilled Manual,26/08/2023,13/05/1976,Graduate Degree,26/08/2023,Lincoln Acres
21719,Morgan Torres,S,Female,60000,4,4,0,Skilled Manual,31/10/2023,25/05/1965,Graduate Degree,31/10/2023,Lebanon
21720,Raul Jai,S,Male,60000,4,4,0,Skilled Manual,20/02/2023,04/11/1964,Graduate Degree,20/02/2023,Burbank
21721,Sara Campbell,S,Female,60000,4,4,0,Skilled Manual,13/10/2023,21/11/1964,Graduate Degree,13/10/2023,Renton
21722,Spencer Wood,M,Male,60000,4,4,0,Skilled Manual,10/11/2023,01/11/1964,Graduate Degree,10/11/2023,Spring Valley
21723,Tiffany Huang,M,Female,50000,0,0,0,Skilled Manual,22/11/2023,06/09/1977,Graduate Degree,22/11/2023,Burlingame
21724,Mandy Yang,S,Female,50000,0,0,0,Skilled Manual,12/07/2023,12/03/1978,Graduate Degree,12/07/2023,Concord
21725,Gabrielle Cannata,S,Female,50000,0,0,0,Skilled Manual,12/07/2023,18/08/1983,Graduate Degree,12/07/2023,Victoria
21726,Morgan Hall,S,Female,40000,0,0,0,Skilled Manual,14/07/2023,19/02/1979,Graduate Degree,14/07/2023,Shawnee
21727,Arianna Flores,M,Female,40000,0,0,0,Skilled Manual,27/01/2021,22/12/1978,Graduate Degree,27/01/2021,Shawnee
21728,Madison Harris,S,Female,40000,0,0,0,Skilled Manual,31/10/2023,06/01/1979,Graduate Degree,31/10/2023,Burien
21729,Alexandria Morgan,S,Female,40000,1,1,0,Skilled Manual,26/09/2023,07/07/1984,Graduate Degree,26/09/2023,Spokane
21730,Noah Campbell,M,Male,40000,1,1,0,Skilled Manual,04/12/2023,18/10/1978,Graduate Degree,04/12/2023,Burbank
21731,Alexandra Diaz,M,Female,40000,1,1,0,Skilled Manual,20/12/2023,22/01/1979,Graduate Degree,20/12/2023,La Jolla
21732,Ian Johnson,S,Male,50000,1,1,0,Skilled Manual,14/10/2023,23/04/1978,Graduate Degree,14/10/2023,Newton
21733,Ian Simmons,S,Male,60000,1,1,0,Skilled Manual,15/12/2023,03/05/1977,Graduate Degree,15/12/2023,Marysville
21734,Grace Garcia,M,Female,60000,1,1,0,Skilled Manual,06/01/2024,29/01/1977,Graduate Degree,06/01/2024,Long Beach
21735,Grace Diaz,M,Female,70000,1,1,0,Skilled Manual,27/12/2023,21/04/1982,Graduate Degree,27/12/2023,Daly City
21736,Thomas Thompson,M,Male,70000,1,1,0,Skilled Manual,16/11/2023,20/04/1982,Graduate Degree,16/11/2023,Burbank
21737,Timothy Rivera,S,Male,10000,1,1,0,Manual,03/11/2023,16/02/1968,Graduate Degree,03/11/2023,Saint-Denis
21738,Francis Alonso,M,Male,20000,1,1,0,Clerical,04/12/2023,14/09/1973,Graduate Degree,04/12/2023,Peterborough
21739,Dale Rai,S,Male,20000,1,1,0,Clerical,04/04/2023,17/08/1973,Graduate Degree,04/04/2023,Watford
21740,Taylor Walker,M,Female,20000,1,1,0,Clerical,14/01/2024,24/04/1968,Graduate Degree,14/01/2024,Watford
21741,Alexa Sanders,M,Female,70000,3,3,0,Professional,22/01/2021,08/12/1972,Partial College,22/01/2021,N. Vancouver
21742,Katelyn Cox,M,Female,90000,4,4,1,Professional,29/04/2023,11/11/1976,Partial College,29/04/2023,Langford
21743,Theresa Rubio,M,Female,110000,2,2,1,Management,29/04/2023,20/04/1971,Bachelors,29/04/2023,Chula Vista
21744,Emma Perry,M,Female,110000,3,3,1,Management,29/09/2023,15/09/1970,Bachelors,29/09/2023,Colma
21745,Isabel Foster,S,Female,80000,4,4,1,Management,10/08/2023,30/01/1970,Bachelors,10/08/2023,Langley
21746,Xavier Hernandez,M,Male,40000,3,3,1,Skilled Manual,21/11/2023,12/03/1973,High School,21/11/2023,Lakewood
21747,Derrick Munoz,M,Male,70000,1,1,0,Professional,28/02/2023,14/10/1967,Bachelors,28/02/2023,Burlingame
21748,Wyatt Harris,S,Male,70000,1,1,0,Professional,04/03/2023,20/04/1979,Bachelors,04/03/2023,Glendale
21749,Ashley Williams,S,Female,50000,4,4,0,Management,24/11/2023,25/08/1947,Bachelors,24/11/2023,Colma
21750,Carlos Reed,M,Male,60000,3,3,0,Management,02/04/2023,05/10/1953,Graduate Degree,02/04/2023,Coronado
21751,Logan Jackson,M,Male,60000,3,3,0,Management,23/08/2023,09/05/1948,Graduate Degree,23/08/2023,Lemon Grove
21752,Rafael Li,M,Male,60000,3,3,0,Management,05/12/2023,31/03/1953,Graduate Degree,05/12/2023,Calgary
21753,Morgan Robinson,M,Female,70000,5,5,0,Management,30/04/2023,21/05/1948,Bachelors,30/04/2023,Beaverton
21754,Kaitlyn Lopez,M,Female,70000,5,5,0,Management,16/09/2023,05/10/1953,Bachelors,16/09/2023,Salem
21755,Lucas White,M,Male,70000,5,5,0,Management,15/10/2023,20/09/1948,Bachelors,15/10/2023,Coronado
21756,Allison Carter,M,Female,80000,5,5,0,Management,01/03/2023,23/05/1949,Bachelors,01/03/2023,Santa Monica
21757,Elijah Wang,M,Male,80000,5,5,0,Management,23/01/2024,08/09/1954,Bachelors,23/01/2024,Kirkland
21758,Patricia Malhotra,M,Female,40000,4,4,0,Professional,13/10/2023,21/08/1949,High School,13/10/2023,Burien
21759,Jennifer Moore,M,Female,40000,4,4,0,Professional,16/12/2023,18/10/1949,High School,16/12/2023,Westminster
21760,Margaret She,M,Female,40000,4,4,0,Professional,05/10/2023,17/04/1950,High School,05/10/2023,Concord
21761,Makayla Sanders,S,Female,70000,4,4,0,Management,16/07/2023,13/02/1950,Bachelors,16/07/2023,Torrance
21762,Andrea Hernandez,M,Female,70000,4,4,0,Management,31/01/2023,22/02/1950,Bachelors,31/01/2023,Everett
21763,Madison Brown,M,Female,40000,5,5,0,Professional,14/11/2023,07/03/1962,High School,14/11/2023,Redmond
21764,Nathan Smith,M,Male,40000,5,5,0,Professional,24/03/2023,06/10/1950,High School,24/03/2023,Newton
21765,Nathaniel Kelly,M,Male,40000,5,5,0,Professional,08/06/2023,08/02/1962,High School,08/06/2023,Oregon City
21766,Jesse Baker,M,Male,70000,4,4,0,Management,10/03/2023,23/11/1950,Bachelors,10/03/2023,Bellflower
21767,Mariah Ramirez,M,Female,70000,5,5,0,Management,03/08/2023,11/12/1951,Bachelors,03/08/2023,Bellflower
21768,Cole Watson,S,Male,70000,5,5,0,Management,29/12/2020,19/02/1952,Bachelors,29/12/2020,Metchosin
21769,Michele Rubio,S,Female,70000,5,5,0,Management,03/03/2023,13/10/1951,Bachelors,03/03/2023,Concord
21770,Brandon Thomas,M,Male,60000,4,4,0,Management,19/07/2023,07/08/1957,Bachelors,19/07/2023,Renton
21771,Sheena Shen,M,Female,60000,4,4,0,Management,11/07/2023,08/06/1952,Bachelors,11/07/2023,Chula Vista
21772,Sarah Patterson,M,Female,60000,4,4,0,Management,21/09/2023,16/08/1951,Bachelors,21/09/2023,Portland
21773,Alyssa Rogers,M,Female,60000,4,4,0,Management,27/05/2023,19/12/1951,Bachelors,27/05/2023,Beaverton
21774,Brian James,M,Male,70000,2,2,1,Professional,12/12/2023,19/12/1952,Partial College,12/12/2023,Torrance
21775,Sean Ramirez,S,Male,70000,2,2,1,Professional,31/03/2023,20/10/1952,Partial College,31/03/2023,Newport Beach
21776,Daniel Thompson,M,Male,70000,2,2,1,Professional,02/05/2023,03/03/1953,Partial College,02/05/2023,Kirkland
21777,Emily Gonzales,M,Female,70000,2,2,1,Professional,24/11/2023,19/12/1952,Partial College,24/11/2023,Sooke
21778,Louis Shen,M,Male,70000,2,2,1,Professional,18/10/2023,31/10/1952,Partial College,18/10/2023,Burien
21779,Maurice Black,S,Male,70000,2,2,1,Professional,19/12/2023,01/10/1958,Partial College,19/12/2023,Concord
21780,Pedro Gonzalez,M,Male,70000,2,2,1,Professional,06/04/2023,19/08/1963,Partial College,06/04/2023,Concord
21781,Jared Rivera,M,Male,60000,5,5,0,Management,04/11/2023,19/12/1952,Bachelors,04/11/2023,Lynnwood
21782,Blake Martin,S,Male,40000,2,2,1,Professional,28/04/2023,13/02/1954,High School,28/04/2023,Beaverton
21783,Kate Goel,S,Female,40000,2,2,1,Professional,25/02/2023,18/04/1954,High School,25/02/2023,Burien
21784,Mackenzie Hernandez,S,Female,60000,2,2,1,Professional,14/05/2023,04/04/1954,Partial College,14/05/2023,Edmonds
21785,Tabitha Rodriguez,S,Female,60000,2,2,1,Professional,22/11/2023,08/11/1953,Partial College,22/11/2023,Chula Vista
21786,Alexis Bennett,M,Female,60000,2,2,1,Management,29/08/2023,30/12/1953,Bachelors,29/08/2023,El Cajon
21787,Rebecca Allen,M,Female,60000,2,2,1,Management,19/02/2023,15/05/1954,Bachelors,19/02/2023,Grossmont
21788,Spencer Barnes,M,Male,60000,2,2,1,Management,26/11/2023,01/11/1953,Bachelors,26/11/2023,La Jolla
21789,Lauren Griffin,M,Female,60000,2,2,1,Management,07/05/2023,23/12/1953,Bachelors,07/05/2023,National City
21790,James Diaz,M,Male,60000,2,2,1,Management,09/06/2023,23/08/1953,Bachelors,09/06/2023,San Carlos
21791,Richard Price,M,Male,70000,4,4,1,Management,29/03/2023,18/06/1954,Bachelors,29/03/2023,San Gabriel
21792,Cassidy Butler,M,Female,60000,2,2,1,Professional,30/11/2023,11/12/1954,Partial College,30/11/2023,Victoria
21793,Kaylee Scott,M,Female,60000,2,2,1,Professional,26/11/2023,21/02/1955,Partial College,26/11/2023,Oregon City
21794,Alyssa James,M,Female,60000,2,2,1,Professional,01/11/2023,11/09/1960,Partial College,01/11/2023,Downey
21795,Tristan Bennett,S,Male,70000,4,4,1,Professional,12/03/2023,19/01/1960,Partial College,12/03/2023,San Gabriel
21796,Emma Ward,M,Female,40000,2,2,1,Skilled Manual,18/08/2023,08/10/1955,Partial High School,18/08/2023,Sooke
21797,Kelvin Gao,M,Male,60000,2,2,1,Professional,03/11/2023,24/03/1956,Partial College,03/11/2023,Bellingham
21798,Jade Sanders,M,Female,60000,2,2,1,Professional,11/11/2023,24/03/1956,Partial College,11/11/2023,Lebanon
21799,Angel Cook,M,Male,60000,2,2,1,Professional,30/07/2023,26/03/1956,Partial College,30/07/2023,Lebanon
21800,Heidi Raman,M,Female,60000,2,2,1,Professional,04/09/2023,18/03/1956,Partial College,04/09/2023,Concord
21801,Kaylee Cooper,M,Female,70000,4,4,1,Professional,05/08/2023,13/04/1956,Partial College,05/08/2023,Palo Alto
21802,Lucas Roberts,M,Male,80000,3,3,1,Management,01/04/2023,18/10/1955,Bachelors,01/04/2023,Spring Valley
21803,Emily Thomas,M,Female,40000,2,2,1,Skilled Manual,26/10/2023,21/03/1957,Partial High School,26/10/2023,Cliffside
21804,Brooke Cook,M,Female,60000,2,2,1,Professional,24/07/2023,07/08/1962,High School,24/07/2023,Port Orchard
21805,Lucas Russell,M,Male,60000,2,2,1,Professional,15/04/2023,15/10/1956,Partial College,15/04/2023,Renton
21806,Kelvin Xie,S,Male,60000,2,2,1,Professional,11/09/2023,02/08/1956,Partial College,11/09/2023,Burbank
21807,Amanda Campbell,M,Female,60000,2,2,1,Professional,13/11/2023,01/05/1957,Partial College,13/11/2023,Colma
21808,Amanda Green,M,Female,60000,2,2,1,Professional,01/11/2023,19/08/1956,Partial College,01/11/2023,Downey
21809,Sydney Thompson,M,Female,60000,2,2,1,Professional,11/10/2023,30/03/1968,Partial College,11/10/2023,Lakewood
21810,Justin Miller,M,Male,70000,4,4,1,Professional,01/03/2023,16/06/1957,Partial College,01/03/2023,Spring Valley
21811,Olivia Williams,M,Female,70000,2,2,1,Skilled Manual,27/11/2023,11/08/1957,Partial High School,27/11/2023,Colma
21812,Adrian Bailey,M,Male,60000,2,2,1,Professional,13/11/2023,04/07/1957,High School,13/11/2023,Seattle
21813,Dalton Brown,M,Male,60000,2,2,1,Professional,15/02/2021,30/08/1963,High School,15/02/2021,Shawnee
21814,Noah Edwards,M,Male,60000,2,2,1,Professional,10/07/2023,21/09/1957,High School,10/07/2023,W. Linn
21815,Gabrielle Green,S,Female,60000,2,2,1,Professional,05/04/2023,02/11/1957,High School,05/04/2023,Shawnee
21816,Jackson Roberts,S,Male,130000,2,2,1,Management,01/07/2023,17/01/1964,Bachelors,01/07/2023,Saarlouis
21817,Jerome Carlson,M,Male,160000,1,1,1,Professional,26/10/2023,07/10/1963,Partial College,26/10/2023,Watford
21818,Willie Chander,M,Male,110000,2,2,1,Professional,02/05/2023,23/04/1963,Partial College,02/05/2023,Orly
21819,Chloe Howard,M,Female,110000,2,2,1,Professional,09/03/2023,02/05/1963,Partial College,09/03/2023,Tremblay-en-France
21820,Priscilla Nath,M,Female,110000,2,2,1,Professional,09/08/2023,05/12/1973,Partial College,09/08/2023,Villeneuve-d'Ascq
21821,Clayton Tang,S,Male,120000,2,2,1,Professional,27/07/2023,19/11/1962,High School,27/07/2023,Bonn
21822,Gregory Yuan,S,Male,170000,4,4,1,Management,27/05/2023,26/08/1962,Bachelors,27/05/2023,York
21823,Lacey She,S,Female,120000,3,3,1,Professional,25/09/2023,06/03/1967,High School,25/09/2023,Berlin
21824,Warren She,M,Male,150000,2,2,1,Professional,10/12/2023,31/12/1961,High School,10/12/2023,London
21825,Randy Zhou,M,Male,110000,3,3,1,Professional,29/12/2023,18/05/1961,Partial College,29/12/2023,Berlin
21826,Abigail Russell,M,Female,120000,2,2,1,Professional,14/11/2023,06/01/1961,Partial High School,14/11/2023,Ingolstadt
21827,Mallory Gutierrez,M,Female,130000,3,3,1,Professional,19/12/2023,06/07/1960,Partial College,19/12/2023,Neunkirchen
21828,Megan Gonzales,S,Female,130000,3,3,1,Professional,11/12/2023,01/08/1960,Partial College,11/12/2023,Paderborn
21829,Carolyn Rana,M,Female,170000,3,3,1,Professional,12/10/2023,17/07/1960,High School,12/10/2023,W. York
21830,Briana Alonso,M,Female,170000,3,3,1,Professional,10/06/2023,15/04/1961,High School,10/06/2023,Warrington
21831,Yolanda Anand,M,Female,80000,3,3,1,Professional,06/10/2023,30/08/1965,Partial College,06/10/2023,Roubaix
21832,Pedro Gill,M,Male,80000,5,5,0,Management,15/01/2024,25/10/1949,Bachelors,15/01/2024,Roncq
21833,Terrance Gonzalez,S,Male,90000,5,5,0,Professional,09/12/2023,16/06/1955,Partial College,09/12/2023,Duesseldorf
21834,Jillian Mehta,M,Female,90000,5,5,0,Professional,02/10/2023,04/08/1955,Partial College,02/10/2023,Hof
21835,Susan Sun,M,Female,120000,4,4,1,Management,09/12/2023,20/10/1949,Bachelors,09/12/2023,Saarlouis
21836,Kristi Raman,M,Female,120000,4,4,1,Management,26/07/2023,08/01/1950,Bachelors,26/07/2023,Werne
21837,Megan Alexander,M,Female,80000,5,5,0,Professional,04/01/2024,21/01/1951,Partial College,04/01/2024,Frankfurt
21838,Gerald Ruiz,M,Male,90000,5,5,0,Professional,11/06/2023,02/03/1951,Partial College,11/06/2023,Poing
21839,Billy Diaz,M,Male,110000,3,3,1,Management,27/08/2023,16/10/1956,Bachelors,27/08/2023,Kirkby
21840,Stacey Ma,M,Female,130000,4,4,1,Professional,02/02/2023,09/05/1951,Partial College,02/02/2023,Maidenhead
21841,Lindsay Nath,M,Female,160000,3,3,1,Management,19/07/2023,10/12/1950,Bachelors,19/07/2023,York
21842,Neil Navarro,M,Male,100000,3,3,1,Management,13/09/2023,13/05/1952,Bachelors,13/09/2023,Hamburg
21843,Erica He,S,Female,110000,3,3,1,Management,06/04/2023,01/04/1952,Bachelors,06/04/2023,Leipzig
21844,James Long,M,Male,80000,4,4,1,Professional,28/07/2023,05/10/1959,Partial College,28/07/2023,Hof
21845,Cameron Miller,M,Male,100000,3,3,1,Professional,29/03/2023,31/10/1959,High School,29/03/2023,Metz
21846,Kevin Patterson,M,Male,110000,3,3,1,Professional,15/03/2023,08/05/1960,Partial College,15/03/2023,Ingolstadt
21847,Dominic Madan,S,Male,130000,4,4,1,Professional,24/07/2023,23/11/1959,High School,24/07/2023,London
21848,Jerry Raje,M,Male,130000,4,4,1,Professional,15/06/2023,27/07/1958,Partial College,15/06/2023,London
21849,Todd Chow,M,Male,80000,4,4,1,Professional,22/03/2023,12/07/1957,Partial College,22/03/2023,Saint Ouen
21850,Bruce Subram,M,Male,80000,4,4,1,Professional,23/09/2023,13/03/1957,High School,23/09/2023,Paris
21851,Stuart Railson,M,Male,90000,4,4,1,Professional,25/03/2023,06/03/1957,High School,25/03/2023,Frankfurt
21852,Eduardo Johnson,M,Male,90000,4,4,1,Professional,12/08/2023,29/01/1957,High School,12/08/2023,Kassel
21853,Stacy Gutierrez,M,Female,100000,3,3,1,Professional,31/08/2023,17/07/1956,Partial College,31/08/2023,Saarlouis
21854,Theresa Schmidt,M,Female,130000,4,4,1,Professional,30/10/2023,17/09/1956,High School,30/10/2023,London
21855,Paula Martin,M,Female,170000,0,0,1,Management,19/08/2023,08/08/1962,Partial College,19/08/2023,Woolston
21856,Emmanuel Sanchez,M,Male,120000,4,4,1,Management,20/10/2023,08/11/1955,Partial College,20/10/2023,Lancaster
21857,Jay Dominguez,S,Male,150000,4,4,1,Management,24/01/2023,20/07/1955,Bachelors,24/01/2023,London
21858,Curtis Lin,S,Male,160000,4,4,1,Management,20/01/2023,08/08/1971,High School,20/01/2023,London
21859,Monica Kim,S,Female,70000,5,5,1,Skilled Manual,18/08/2023,13/02/1954,Partial High School,18/08/2023,Colombes
21860,Jacquelyn Gill,M,Female,80000,5,5,1,Management,03/08/2023,07/01/1959,High School,03/08/2023,Les Ulis
21861,Kari Romero,M,Female,90000,4,4,1,Management,31/01/2023,25/04/1954,High School,31/01/2023,Paris
21862,Michele Prasad,M,Female,90000,4,4,1,Management,23/05/2023,04/03/1954,High School,23/05/2023,Roissy en Brie
21863,Shawna Anand,S,Female,90000,4,4,1,Skilled Manual,08/04/2023,19/08/1959,Partial High School,08/04/2023,München
21864,Martin Lopez,S,Male,100000,3,3,1,Management,28/06/2023,21/04/1954,High School,28/06/2023,Billericay
21865,Kathryn Andersen,M,Female,130000,5,5,1,Management,30/05/2023,22/05/1954,High School,30/05/2023,London
21866,Shannon Zhu,M,Female,80000,5,5,0,Skilled Manual,23/10/2023,20/08/1952,Partial High School,23/10/2023,Cergy
21867,Michael Ruggiero,M,Male,90000,5,5,0,Skilled Manual,09/09/2023,13/05/1953,Partial High School,09/09/2023,Saint-Denis
21868,Aimee Ma,M,Female,100000,3,3,1,Management,05/02/2023,02/08/1952,High School,05/02/2023,Berlin
21869,Tina Prasad,M,Female,100000,3,3,1,Professional,01/12/2023,08/04/1953,Partial High School,01/12/2023,Bonn
21870,Jenny Raji,M,Female,130000,5,5,1,Professional,14/11/2023,03/03/1953,Partial High School,14/11/2023,Runcorn
21871,Devin Adams,S,Male,60000,0,0,0,Professional,04/12/2023,05/05/1982,Bachelors,04/12/2023,Cranbourne
21872,Alisha Lal,S,Female,60000,0,0,0,Professional,17/09/2023,30/05/1981,Bachelors,17/09/2023,Silverwater
21873,Kellie Navarro,M,Female,70000,0,0,0,Professional,23/03/2022,30/01/1981,Bachelors,23/03/2022,Lane Cove
21874,Brandi Suarez,M,Female,70000,0,0,0,Professional,18/03/2022,19/11/1981,Bachelors,18/03/2022,Port Macquarie
21875,Cedric Nara,S,Male,70000,0,0,0,Professional,02/03/2022,14/02/1982,Bachelors,02/03/2022,Silverwater
21876,Philip Rubio,S,Male,70000,0,0,0,Professional,21/03/2022,24/10/1981,Bachelors,21/03/2022,Newcastle
21877,Clarence Xu,S,Male,80000,0,0,0,Professional,17/03/2022,10/02/1982,Bachelors,17/03/2022,Coffs Harbour
21878,Bryant Rana,M,Male,80000,0,0,0,Professional,13/03/2022,23/10/1981,Bachelors,13/03/2022,Newcastle
21879,Louis Ma,S,Male,70000,0,0,0,Professional,14/10/2023,07/04/1980,Bachelors,14/10/2023,Cranbourne
21880,Marc Gomez,M,Male,70000,0,0,0,Professional,31/08/2023,16/08/1985,Bachelors,31/08/2023,Cranbourne
21881,Nicole Lewis,S,Female,80000,0,0,0,Professional,18/09/2023,14/04/1981,Bachelors,18/09/2023,Caloundra
21882,Jay Ramos,S,Male,90000,0,0,0,Professional,29/03/2022,22/03/1981,Bachelors,29/03/2022,Gold Coast
21883,Patricia Kapoor,S,Female,70000,0,0,0,Professional,02/02/2023,04/09/1979,Bachelors,02/02/2023,Sunbury
21884,Tabitha Gutierrez,M,Female,80000,0,0,0,Professional,06/10/2023,05/01/1979,Bachelors,06/10/2023,Sydney
21885,Rafael Xu,S,Male,90000,0,0,0,Professional,16/03/2022,03/06/1980,Bachelors,16/03/2022,Port Macquarie
21886,Jill Carlson,S,Female,100000,0,0,1,Management,11/03/2022,07/11/1979,High School,11/03/2022,Newcastle
21887,Ashley White,M,Female,80000,0,0,0,Professional,04/02/2023,09/11/1977,Bachelors,04/02/2023,Hobart
21888,Evan Edwards,S,Male,100000,0,0,1,Management,05/03/2022,04/03/1979,High School,05/03/2022,Gold Coast
21889,Sheila Navarro,M,Female,110000,0,0,1,Management,10/03/2022,14/02/1979,Partial College,10/03/2022,Goulburn
21890,Tiffany Zeng,M,Female,120000,0,0,1,Professional,27/07/2023,05/08/1978,Partial High School,27/07/2023,Darlinghurst
21891,Dawn Nara,M,Female,110000,0,0,1,Management,17/03/2022,21/12/1977,High School,17/03/2022,Lane Cove
21892,Joan Hernandez,M,Female,100000,0,0,1,Management,08/03/2022,22/02/1977,High School,08/03/2022,Springwood
21893,Brandi Hernandez,S,Female,100000,0,0,1,Management,02/03/2022,12/12/1976,High School,02/03/2022,Malabar
21894,David Li,S,Male,90000,0,0,0,Professional,25/03/2022,09/11/1981,Bachelors,25/03/2022,Hobart
21895,Kaylee Gonzalez,S,Female,90000,0,0,0,Professional,05/03/2022,05/10/1981,Bachelors,05/03/2022,Gold Coast
21896,Roy Subram,M,Male,100000,0,0,1,Management,06/06/2023,23/01/1976,High School,06/06/2023,Geelong
21897,Francisco Subram,M,Male,110000,0,0,1,Professional,28/03/2022,18/04/1977,Partial High School,28/03/2022,St. Leonards
21898,Devon Raji,M,Male,110000,0,0,1,Professional,02/11/2023,04/08/1976,Partial High School,02/11/2023,Cranbourne
21899,Marie Vazquez,M,Female,110000,0,0,1,Professional,03/03/2022,06/04/1982,Partial High School,03/03/2022,Lavender Bay
21900,Robert Jones,S,Male,80000,4,4,1,Professional,02/06/2023,14/10/1980,Partial College,02/06/2023,Beaverton
21901,Elizabeth Taylor,M,Female,90000,5,5,1,Professional,02/01/2024,21/11/1969,Partial College,02/01/2024,Lake Oswego
21902,Natalie James,S,Female,130000,2,2,1,Management,02/11/2023,16/03/1981,Graduate Degree,02/11/2023,Glendale
21903,Fernando Jenkins,S,Male,70000,3,3,1,Professional,17/03/2023,12/01/1962,Partial College,17/03/2023,Santa Cruz
21904,Chase Sandberg,M,Male,70000,4,4,1,Professional,06/09/2023,04/02/1967,Partial College,06/09/2023,Langley
21905,Pedro Hernandez,M,Male,50000,2,2,0,Management,18/07/2023,18/03/1940,Graduate Degree,18/07/2023,Bellingham
21906,Miranda Simmons,M,Female,50000,2,2,0,Management,20/08/2023,05/08/1939,Graduate Degree,20/08/2023,Bellingham
